fecha,placa,código,mina,mpio,pesent,pessal,peso_bas,horaentra,horasal,humedad,cenizas,volatil,azufre,pcal,p_correg,f_b,t_mcal,cod_m,
12/05/2015,XJA421,448/471/01/4,COINCARBOY SPO036-109-TAS,TASCO                    ,57470,17850,39620,01:09:16 p.m.,01:25:01 p.m.,5.59,17.18,34.29,1.30,6030.42,39562.55,0.99855,238578.79,58040163_,
12/05/2015,XJA591,448/471/01/5,COINCARBOY SPO036-109-TAS,TASCO                    ,54070,18090,35980,02:34:02 p.m.,02:45:48 p.m.,5.59,17.18,34.29,1.30,6030.42,35927.83,0.99855,216659.90,58040163_,
12/05/2015,SKV781,448/471/01/6,COINCARBOY SPO036-109-TAS,TASCO                    ,45880,14740,31140,03:57:59 p.m.,04:08:12 p.m.,5.59,17.18,34.29,1.30,6030.42,31094.85,0.99855,187515.01,58040163_,
13/05/2015,XJA421,448/471/01/7,COINCARBOY SPO036-109-TAS,TASCO                    ,57250,18260,38990,08:01:23 a.m.,08:17:06 a.m.,5.59,17.18,34.29,1.30,6030.42,38933.46,0.99855,234785.12,58040163_,
13/05/2015,SPV997,448/471/01/8,COINCARBOY SPO036-109-TAS,TASCO                    ,57030,19830,37200,08:19:55 a.m.,08:39:57 a.m.,5.59,17.18,34.29,1.30,6030.42,37146.06,0.99855,224006.34,58040163_,
13/05/2015,SMK380,448/471/01/9,COINCARBOY SPO036-109-TAS,TASCO                    ,56120,17860,38260,08:25:03 a.m.,08:43:03 a.m.,5.59,17.18,34.29,1.30,6030.42,38204.52,0.99855,230389.30,58040163_,
13/05/2015,SKV781,448/471/01/10,COINCARBOY SPO036-109-TAS,TASCO                    ,44710,14670,30040,10:56:27 a.m.,11:11:54 a.m.,5.59,17.18,34.29,1.30,6030.42,29996.44,0.99855,180891.13,58040163_,
13/05/2015,XGC694,448/471/01/11,COINCARBOY SPO036-109-TAS,TASCO                    ,31450,11390,20060,02:56:25 p.m.,03:20:07 p.m.,5.59,17.18,34.29,1.30,6030.42,20030.91,0.99855,120794.80,58040163_,
13/05/2015,SKV781,448/471/01/12,COINCARBOY SPO036-109-TAS,TASCO                    ,45260,14650,30610,04:20:42 p.m.,04:28:32 p.m.,5.59,17.18,34.29,1.30,6030.42,30565.62,0.99855,184323.53,58040163_,
14/05/2015,XAC266,448/471/01/13,COINCARBOY SPO036-109-TAS,TASCO                    ,18620,7010,11610,09:54:59 a.m.,10:04:40 a.m.,5.59,17.18,34.29,1.30,6030.42,11593.17,0.99855,69911.68,58040163_,
